date,close,usd_close,selic
2017-02-14,66713.0,3.084,13.0
2017-02-13,66968.0,3.111,13.0
2017-02-10,66125.0,3.1145,13.0
2017-02-09,64965.0,3.1299,13.0
2017-02-08,64835.0,3.117,13.0
2017-02-07,64199.0,3.12,13.0
2017-02-06,63993.0,3.1155,13.0
2017-02-03,64954.0,3.1174,13.0
2017-02-02,64578.0,3.1235,13.0
2017-02-01,64836.0,3.1285,13.0
2017-01-31,64671.0,3.1507,13.0
2017-01-30,64302.0,3.1255,13.0
2017-01-27,66034.0,3.14,13.0
2017-01-26,66191.0,3.1775,13.0
2017-01-24,6584.0,3.1697,13.0
2017-01-23,65749.0,3.1628,13.0
2017-01-20,64521.0,3.1685,13.0
2017-01-19,63951.0,3.196,13.0
2017-01-18,6415.0,3.2307,13.0
2017-01-17,64354.0,3.2113,13.0
2017-01-16,63831.0,3.2415,13.0
2017-01-13,63652.0,3.2205,13.0
2017-01-12,63954.0,3.1878,13.0
2017-01-11,62446.0,3.1965,13.0
2017-01-10,62132.0,3.1955,13.75
2017-01-09,617.0,3.1967,13.75
2017-01-06,61665.0,3.2239,13.75
2017-01-05,62071.0,3.1988,13.75
2017-01-04,61589.0,3.216,13.75
2017-01-03,61814.0,3.2644,13.75
2017-01-02,59589.0,3.2851,13.75
2016-12-29,60227.0,3.2532,13.75
2016-12-28,59782.0,3.284,13.75
2016-12-27,58697.0,3.2697,13.75
2016-12-26,5862.0,3.276,13.75
2016-12-23,57937.0,3.2705,13.75
2016-12-22,57255.0,3.2865,13.75
2016-12-21,57647.0,3.3265,13.75
2016-12-20,57583.0,3.3536,13.75
2016-12-19,57111.0,3.3645,13.75
2016-12-16,58389.0,3.3915,13.75
2016-12-15,58396.0,3.369,13.75
2016-12-14,58212.0,3.369,13.75
2016-12-13,59281.0,3.3345,13.75
2016-12-12,59179.0,3.338,13.75
2016-12-09,60501.0,3.377,13.75
2016-12-08,60677.0,3.375,13.75
2016-12-07,61414.0,3.3825,13.75
2016-12-06,61088.0,3.4075,13.75
2016-12-05,59832.0,3.4201,13.75
2016-12-02,60316.0,3.475,13.75
2016-12-01,59507.0,3.4703,13.75
2016-11-30,61906.0,3.3827,13.75
2016-11-29,60987.0,3.3975,14.0
2016-11-28,62855.0,3.3844,14.0
2016-11-25,61559.0,3.4208,14.0
2016-11-24,61396.0,3.3905,14.0
2016-11-23,61986.0,3.393,14.0
2016-11-22,61954.0,3.354,14.0
2016-11-21,6107.0,3.3511,14.0
2016-11-18,59962.0,3.3825,14.0
2016-11-17,5977.0,3.4178,14.0
2016-11-16,60759.0,3.419,14.0
2016-11-14,59657.0,3.4316,14.0
2016-11-11,59184.0,3.39,14.0
2016-11-10,61201.0,3.3849,14.0
2016-11-09,63258.0,3.2157,14.0
2016-11-08,64158.0,3.168,14.0
2016-11-07,64052.0,3.2005,14.0
2016-11-04,61598.0,3.2322,14.0
2016-11-03,6175.0,3.241,14.0
2016-11-01,63326.0,3.2355,14.0
2016-10-31,64925.0,3.1878,14.0
2016-10-28,64308.0,3.205,14.0
2016-10-27,6425.0,3.1686,14.0
2016-10-26,63826.0,3.1394,14.0
2016-10-25,63866.0,3.1136,14.0
2016-10-24,6406.0,3.1231,14.0
2016-10-21,64108.0,3.1496,14.0
2016-10-20,63838.0,3.1418,14.0
2016-10-19,63506.0,3.1682,14.0
2016-10-18,63782.0,3.1873,14.25
2016-10-17,62696.0,3.2007,14.25
2016-10-14,61767.0,3.2036,14.25
2016-10-13,61119.0,3.177,14.25
2016-10-11,61022.0,3.1946,14.25
2016-10-10,61668.0,3.205,14.25
2016-10-07,61109.0,3.219,14.25
2016-10-06,60644.0,3.2295,14.25
2016-10-05,60254.0,3.2191,14.25
2016-10-04,59339.0,3.2563,14.25
2016-10-03,59461.0,3.209,14.25
2016-09-30,58367.0,3.2589,14.25
2016-09-29,58351.0,3.258,14.25
2016-09-28,59356.0,3.2157,14.25
2016-09-27,58382.0,3.2335,14.25
2016-09-26,58054.0,3.2392,14.25
2016-09-23,58697.0,3.2438,14.25
2016-09-22,58994.0,3.2199,14.25
2016-09-21,58394.0,3.2056,14.25
2016-09-20,57736.0,3.2576,14.25
2016-09-19,5735.0,3.2725,14.25
2016-09-16,5708.0,3.2615,14.25
2016-09-15,57909.0,3.3019,14.25
2016-09-14,57059.0,3.342,14.25
2016-09-13,56821.0,3.3131,14.25
2016-09-12,58586.0,3.2452,14.25
2016-09-09,580.0,3.272,14.25
2016-09-08,60232.0,3.2134,14.25
2016-09-06,60129.0,3.194,14.25
2016-09-05,59566.0,3.282,14.25
2016-09-02,59616.0,3.2555,14.25
2016-09-01,58236.0,3.2578,14.25
2016-08-31,57901.0,3.2266,14.25
2016-08-30,58575.0,3.241,14.25
2016-08-29,5861.0,3.2293,14.25
2016-08-26,57716.0,3.2641,14.25
2016-08-25,57722.0,3.2361,14.25
2016-08-24,57718.0,3.2246,14.25
2016-08-23,5802.0,3.2325,14.25
2016-08-22,57781.0,3.2005,14.25
2016-08-19,59099.0,3.2025,14.25
2016-08-18,59166.0,3.2383,14.25
2016-08-17,59324.0,3.2032,14.25
2016-08-16,58855.0,3.2014,14.25
2016-08-15,59146.0,3.1856,14.25
2016-08-12,58298.0,3.1917,14.25
2016-08-11,583.0,3.1447,14.25
2016-08-10,5692.0,3.1266,14.25
2016-08-09,57689.0,3.1448,14.25
2016-08-08,57635.0,3.1741,14.25
2016-08-05,57661.0,3.1645,14.25
2016-08-04,57594.0,3.1935,14.25
2016-08-03,57077.0,3.2367,14.25
2016-08-02,56162.0,3.2568,14.25
2016-08-01,56756.0,3.2644,14.25
2016-07-29,57308.0,3.2471,14.25
2016-07-28,56667.0,3.2884,14.25
2016-07-27,56853.0,3.2633,14.25
2016-07-26,56783.0,3.2762,14.25
2016-07-25,56873.0,3.2845,14.25
2016-07-22,57002.0,3.2563,14.25
2016-07-21,56641.0,3.271,14.25
2016-07-20,56578.0,3.2588,14.25
2016-07-19,56698.0,3.2488,14.25
2016-07-18,56484.0,3.2522,14.25
2016-07-15,55578.0,3.2808,14.25
2016-07-14,55481.0,3.2501,14.25
2016-07-13,54598.0,3.263,14.25
2016-07-12,54256.0,3.2945,14.25
2016-07-11,5396.0,3.3085,14.25
2016-07-08,53141.0,3.2995,14.25
2016-07-07,52015.0,3.3668,14.25
2016-07-06,51902.0,3.3296,14.25
2016-07-05,51842.0,3.3019,14.25
2016-07-04,52569.0,3.2692,14.25
2016-07-01,52233.0,3.2348,14.25
2016-06-30,51527.0,3.2126,14.25
2016-06-29,51002.0,3.2215,14.25
2016-06-28,50007.0,3.3016,14.25
2016-06-27,49246.0,3.3916,14.25
2016-06-24,50105.0,3.3725,14.25
2016-06-23,5156.0,3.3376,14.25
2016-06-22,50156.0,3.3756,14.25
2016-06-21,50838.0,3.4153,14.25
2016-06-20,50329.0,3.3934,14.25
2016-06-17,49534.0,3.4158,14.25
2016-06-16,49412.0,3.4656,14.25
2016-06-15,48915.0,3.4726,14.25
2016-06-14,48648.0,3.4802,14.25
2016-06-13,49661.0,3.4817,14.25
2016-06-10,49422.0,3.4175,14.25
2016-06-09,51118.0,3.3995,14.25
2016-06-08,51629.0,3.3615,14.25
2016-06-07,50488.0,3.441,14.25
2016-06-06,50432.0,3.4885,14.25
2016-06-03,50619.0,3.5237,14.25
2016-06-02,49887.0,3.5916,14.25
2016-06-01,49013.0,3.5996,14.25
2016-05-31,48472.0,3.6105,14.25
2016-05-30,48964.0,3.57,14.25
2016-05-27,49051.0,3.6105,14.25
2016-05-25,49483.0,3.5833,14.25
2016-05-24,49345.0,3.5703,14.25
2016-05-23,4933.0,3.5722,14.25
2016-05-20,49723.0,3.5195,14.25
2016-05-19,50133.0,3.5631,14.25
2016-05-18,50562.0,3.567,14.25
2016-05-17,50839.0,3.4873,14.25
2016-05-16,51803.0,3.4988,14.25
2016-05-13,51804.0,3.5325,14.25
2016-05-12,53241.0,3.4845,14.25
2016-05-11,52764.0,3.4513,14.25
2016-05-10,53071.0,3.4753,14.25
2016-05-09,5099.0,3.5152,14.25
2016-05-06,51718.0,3.5008,14.25
2016-05-05,51671.0,3.5343,14.25
2016-05-04,52553.0,3.5462,14.25
2016-05-03,5226.0,3.5584,14.25
2016-05-02,53562.0,3.5006,14.25
2016-04-29,53911.0,3.4352,14.25
2016-04-28,54312.0,3.4875,14.25
2016-04-27,54478.0,3.5262,14.25
2016-04-26,53083.0,3.5288,14.25
2016-04-25,51862.0,3.5543,14.25
2016-04-22,52908.0,3.5638,14.25
2016-04-20,53631.0,3.5284,14.25
2016-04-19,5371.0,3.5326,14.25
2016-04-18,52894.0,3.6147,14.25
2016-04-15,53228.0,3.5325,14.25
2016-04-14,52411.0,3.4824,14.25
2016-04-13,5315.0,3.4974,14.25
2016-04-12,52002.0,3.492,14.25
2016-04-11,50165.0,3.4912,14.25
2016-04-08,50293.0,3.5886,14.25
2016-04-07,48513.0,3.689,14.25
2016-04-06,48096.0,3.6398,14.25
2016-04-05,49054.0,3.6795,14.25
2016-04-04,4878.0,3.6228,14.25
2016-04-01,50562.0,3.5525,14.25
2016-03-31,50055.0,3.5925,14.25
2016-03-30,51249.0,3.5988,14.25
2016-03-29,51155.0,3.6379,14.25
2016-03-28,50838.0,3.627,14.25
2016-03-24,49657.0,3.6756,14.25
2016-03-23,4969.0,3.6841,14.25
2016-03-22,5101.0,3.5806,14.25
2016-03-21,51172.0,3.6165,14.25
2016-03-18,50815.0,3.6225,14.25
2016-03-17,50914.0,3.6258,14.25
2016-03-16,47763.0,3.7414,14.25
2016-03-15,4713.0,3.7641,14.25
2016-03-14,48867.0,3.6605,14.25
2016-03-11,49639.0,3.5811,14.25
2016-03-10,49571.0,3.62,14.25
2016-03-09,48665.0,3.6834,14.25
2016-03-08,49102.0,3.7541,14.25
2016-03-07,49246.0,3.7815,14.25
2016-03-04,49085.0,3.7586,14.25
2016-03-03,47193.0,3.7976,14.25
2016-03-02,44893.0,3.8917,14.25
2016-03-01,44122.0,3.926,14.25
2016-02-29,42794.0,4.0156,14.25
2016-02-26,41593.0,3.9925,14.25
2016-02-25,41888.0,3.9545,14.25
2016-02-24,42085.0,3.9576,14.25
2016-02-23,42521.0,3.9554,14.25
2016-02-22,43235.0,3.9458,14.25
2016-02-19,41543.0,4.0199,14.25
2016-02-18,41478.0,4.0269,14.25
2016-02-17,41631.0,3.9836,14.25
2016-02-16,40948.0,4.0708,14.25
2016-02-15,40093.0,4.0045,14.25
2016-02-12,39808.0,4.0012,14.25
2016-02-11,39318.0,3.9931,14.25
2016-02-10,40377.0,3.927,14.25
2016-02-05,40592.0,3.902,14.25
2016-02-04,40822.0,3.8882,14.25
2016-02-03,39589.0,3.8939,14.25
2016-02-02,38596.0,3.988,14.25
2016-02-01,4057.0,3.9614,14.25
2016-01-29,40406.0,3.9973,14.25
2016-01-28,3863.0,4.0684,14.25
2016-01-27,38376.0,4.1062,14.25
2016-01-26,37497.0,4.0521,14.25
2016-01-22,38031.0,4.093,14.25
2016-01-21,37717.0,4.156,14.25
2016-01-20,37645.0,4.0956,14.25
2016-01-19,38057.0,4.0611,14.25
2016-01-18,37937.0,4.0542,14.25
2016-01-15,38569.0,4.0464,14.25
2016-01-14,395.0,3.9981,14.25
2016-01-13,38944.0,4.0143,14.25
2016-01-12,39514.0,4.0275,14.25
2016-01-11,3995.0,4.0522,14.25
2016-01-08,40612.0,4.023,14.25
2016-01-07,40695.0,4.0433,14.25
2016-01-06,41773.0,4.0229,14.25
2016-01-05,42419.0,4.0062,14.25
2016-01-04,42141.0,4.0387,14.25
